anime_id,name,genre,type,episodes,rating,members,images,videos
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,Unknow,Unknow
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,Unknow,Unknow
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,Unknow,Unknow
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,Unknow,Unknow
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,Unknow,Unknow
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,Unknow,Unknow
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,Unknow,Unknow
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,Unknow,Unknow
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,Unknow,Unknow
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,Unknow,Unknow
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,Unknow,Unknow
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,Unknow,Unknow
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,Unknow,Unknow
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,Unknow,Unknow
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,Unknow,Unknow
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,Unknow,Unknow
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,Unknow,Unknow
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,Unknow,Unknow
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,Unknow,Unknow
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,Unknow,Unknow
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,Unknow,Unknow
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,Unknow,Unknow
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,Unknow,Unknow
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,Unknow,Unknow
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,Unknow,Unknow
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,Unknow,Unknow
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,Unknow,Unknow
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,Unknow,Unknow
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,Unknow,Unknow
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,Unknow,Unknow
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,Unknow,Unknow
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,Unknow,Unknow
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,Unknow,Unknow
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,Unknow,Unknow
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,Unknow,Unknow
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,Unknow,Unknow
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,Unknow,Unknow
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,Unknow,Unknow
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,Unknow,Unknow
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,Unknow,Unknow
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,Unknow,Unknow
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,Unknow,Unknow
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,Unknow,Unknow
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,Unknow,Unknow
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,Unknow,Unknow
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,Unknow,Unknow
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,Unknow,Unknow
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,Unknow,Unknow
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,Unknow,Unknow
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,Unknow,Unknow
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,Unknow,Unknow
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,Unknow,Unknow
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,Unknow,Unknow
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,Unknow,Unknow
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,8.29,19702,Unknow,Unknow
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,Unknow,Unknow
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,Unknow,Unknow
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,Unknow,Unknow
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,Unknow,Unknow
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,Unknow,Unknow
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,Unknow,Unknow
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,Unknow,Unknow
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,Unknow,Unknow
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,Unknow,Unknow
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,Unknow,Unknow
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,Unknow,Unknow
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,Unknow,Unknow
31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,Unknow,Unknow
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,Unknow,Unknow
5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,Unknow,Unknow
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,Unknow,Unknow
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,Unknow,Unknow
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,Unknow,Unknow
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,Unknow,Unknow
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,Unknow,Unknow
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,Unknow,Unknow
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,Unknow,Unknow
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,Unknow,Unknow
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,Unknow,Unknow
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,Unknow,Unknow
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,Unknow,Unknow
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,Unknow,Unknow
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,Unknow,Unknow
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,Unknow,Unknow
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,Unknow,Unknow
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,Unknow,Unknow
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,Unknow,Unknow
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,Unknow,Unknow
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,Unknow,Unknow
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,Unknow,Unknow
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,Unknow,Unknow
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,Unknow,Unknow
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,Unknow,Unknow
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,Unknow,Unknow
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,Unknow,Unknow
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,Unknow,Unknow
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,Unknow,Unknow
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,Unknow,Unknow
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,Unknow,Unknow
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,Unknow,Unknow
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,Unknow,Unknow
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,Unknow,Unknow
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,Unknow,Unknow
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,Unknow,Unknow
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,Unknow,Unknow
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,Unknow,Unknow
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,Unknow,Unknow
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,Unknow,Unknow
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,Unknow,Unknow
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,Unknow,Unknow
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,Unknow,Unknow
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,Unknow,Unknow
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,Unknow,Unknow
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,Unknow,Unknow
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,Unknow,Unknow
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,Unknow,Unknow
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,Unknow,Unknow
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,Unknow,Unknow
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,Unknow,Unknow
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,Unknow,Unknow
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,Unknow,Unknow
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,Unknow,Unknow
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,Unknow,Unknow
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,Unknow,Unknow
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,Unknow,Unknow
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,Unknow,Unknow
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654,Unknow,Unknow
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,Unknow,Unknow
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251,Unknow,Unknow
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399,Unknow,Unknow
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,Unknow,Unknow
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764,Unknow,Unknow
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732,Unknow,Unknow
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210,Unknow,Unknow
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,22190,Unknow,Unknow
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160,Unknow,Unknow
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045,Unknow,Unknow
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241,Unknow,Unknow
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860,Unknow,Unknow
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570,Unknow,Unknow
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435,Unknow,Unknow
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728,Unknow,Unknow
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2,8.19,5959,Unknow,Unknow
135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000,Unknow,Unknow
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339,Unknow,Unknow
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989,Unknow,Unknow
6211,Tokyo Magnitude 8.0,Drama,TV,11,8.19,121349,Unknow,Unknow
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249,Unknow,Unknow
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657,Unknow,Unknow
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,Unknow,Unknow
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646,Unknow,Unknow
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893,Unknow,Unknow
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,38118,Unknow,Unknow
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,43372,Unknow,Unknow
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225,Unknow,Unknow
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18,80763,Unknow,Unknow
889,Black Lagoon,"Action, Seinen",TV,12,8.17,332562,Unknow,Unknow
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151,Unknow,Unknow
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111,Unknow,Unknow
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494,Unknow,Unknow
12189,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246,Unknow,Unknow
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464,Unknow,Unknow
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171,Unknow,Unknow
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,Unknow,Unknow
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378,Unknow,Unknow
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359,Unknow,Unknow
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401,Unknow,Unknow
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900,Unknow,Unknow
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961,Unknow,Unknow
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799,Unknow,Unknow
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461,Unknow,Unknow
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102,Unknow,Unknow
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321,Unknow,Unknow
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866,Unknow,Unknow
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646,Unknow,Unknow
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1,8.16,9943,Unknow,Unknow
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557,Unknow,Unknow
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862,Unknow,Unknow
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105,Unknow,Unknow
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708,Unknow,Unknow
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105,Unknow,Unknow
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833,Unknow,Unknow
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138,Unknow,Unknow
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897,Unknow,Unknow
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099,Unknow,Unknow
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407,Unknow,Unknow
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923,Unknow,Unknow
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310,Unknow,Unknow
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10,8.15,7954,Unknow,Unknow
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612,Unknow,Unknow
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308,Unknow,Unknow
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020,Unknow,Unknow
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095,Unknow,Unknow
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820,Unknow,Unknow
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862,Unknow,Unknow
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423,Unknow,Unknow
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575,Unknow,Unknow
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711,Unknow,Unknow
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276,Unknow,Unknow
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100,Unknow,Unknow
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454,Unknow,Unknow
